"AGE"	"POP"	"time"	"SEX"
85	540242	2031	"Female"
86	585385	2031	"Female"
87	643153	2031	"Female"
88	603124	2031	"Female"
89	578507	2031	"Female"
90	520551	2031	"Female"
91	437934	2031	"Female"
92	369401	2031	"Female"
93	357520	2031	"Female"
94	327479	2031	"Female"
95	287814	2031	"Female"
96	239904	2031	"Female"
97	198727	2031	"Female"
98	165731	2031	"Female"
99	132734	2031	"Female"
100	337206	2031	"Female"
0	406224	2032	"Female"
1	407735	2032	"Female"
2	409716	2032	"Female"
3	411933	2032	"Female"
4	413993	2032	"Female"
5	416161	2032	"Female"
6	418790	2032	"Female"
7	422223	2032	"Female"
8	426503	2032	"Female"
9	431333	2032	"Female"
10	436625	2032	"Female"
11	442508	2032	"Female"
12	449277	2032	"Female"
13	456981	2032	"Female"
14	465438	2032	"Female"
15	474179	2032	"Female"
16	483192	2032	"Female"
17	492639	2032	"Female"
18	502454	2032	"Female"
19	512668	2032	"Female"
20	522803	2032	"Female"
21	532020	2032	"Female"
22	540445	2032	"Female"
23	548806	2032	"Female"
24	552139	2032	"Female"
25	549359	2032	"Female"
26	535608	2032	"Female"
27	527007	2032	"Female"
28	540879	2032	"Female"
29	552168	2032	"Female"
30	561713	2032	"Female"
31	569798	2032	"Female"
32	572303	2032	"Female"
33	572613	2032	"Female"
34	575417	2032	"Female"
35	576850	2032	"Female"
36	577309	2032	"Female"
37	587540	2032	"Female"
38	588306	2032	"Female"
39	583363	2032	"Female"
40	594297	2032	"Female"
41	601473	2032	"Female"
42	614344	2032	"Female"
43	637564	2032	"Female"
44	660784	2032	"Female"
45	682315	2032	"Female"
46	701696	2032	"Female"
47	739440	2032	"Female"
48	757463	2032	"Female"
49	761409	2032	"Female"
50	762355	2032	"Female"
51	775550	2032	"Female"
52	789682	2032	"Female"
53	809332	2032	"Female"
54	837675	2032	"Female"
55	858540	2032	"Female"
56	894551	2032	"Female"
57	924461	2032	"Female"
58	963792	2032	"Female"
59	972141	2032	"Female"
60	952229	2032	"Female"
61	925731	2032	"Female"
62	895862	2032	"Female"
63	875506	2032	"Female"
64	859995	2032	"Female"
65	811466	2032	"Female"
66	709175	2032	"Female"
67	814399	2032	"Female"
68	766571	2032	"Female"
69	744726	2032	"Female"
70	720710	2032	"Female"
71	711689	2032	"Female"
72	718915	2032	"Female"
73	723261	2032	"Female"
74	700695	2032	"Female"
75	689660	2032	"Female"
76	719102	2032	"Female"
77	732232	2032	"Female"
78	738363	2032	"Female"
79	777290	2032	"Female"
80	810124	2032	"Female"
81	849835	2032	"Female"
82	902879	2032	"Female"
83	945219	2032	"Female"
84	904910	2032	"Female"
85	765177	2032	"Female"
86	522974	2032	"Female"
87	563779	2032	"Female"
88	615862	2032	"Female"
89	573635	2032	"Female"
90	546709	2032	"Female"
91	488429	2032	"Female"
92	407056	2032	"Female"
93	339761	2032	"Female"
94	325082	2032	"Female"
95	294274	2032	"Female"
96	255131	2032	"Female"
97	209392	2032	"Female"
98	170513	2032	"Female"
99	139558	2032	"Female"
100	364493	2032	"Female"
0	404871	2033	"Female"
1	406162	2033	"Female"
2	407683	2033	"Female"
3	409684	2033	"Female"
4	411907	2033	"Female"
5	413971	2033	"Female"
6	416140	2033	"Female"
7	418775	2033	"Female"
8	422209	2033	"Female"
9	426489	2033	"Female"
10	431320	2033	"Female"
11	436613	2033	"Female"
12	442497	2033	"Female"
13	449262	2033	"Female"
14	456967	2033	"Female"
15	465421	2033	"Female"
16	474158	2033	"Female"
17	483166	2033	"Female"
18	492609	2033	"Female"
19	502420	2033	"Female"
20	512628	2033	"Female"
21	522757	2033	"Female"
22	531972	2033	"Female"
23	540391	2033	"Female"
24	548753	2033	"Female"
25	552084	2033	"Female"
26	549298	2033	"Female"
27	535549	2033	"Female"
28	526950	2033	"Female"
29	540816	2033	"Female"
30	552103	2033	"Female"
31	561645	2033	"Female"
32	569721	2033	"Female"
33	572225	2033	"Female"
34	572530	2033	"Female"
35	575325	2033	"Female"
36	576754	2033	"Female"
37	577205	2033	"Female"
38	587421	2033	"Female"
39	588179	2033	"Female"
40	583232	2033	"Female"
41	594151	2033	"Female"
42	601312	2033	"Female"
43	614170	2033	"Female"
44	637361	2033	"Female"
45	660553	2033	"Female"
46	682058	2033	"Female"
47	701409	2033	"Female"
48	739113	2033	"Female"
49	757094	2033	"Female"
50	761007	2033	"Female"
51	761921	2033	"Female"
52	775069	2033	"Female"
53	789155	2033	"Female"
54	808747	2033	"Female"
55	837028	2033	"Female"
56	857822	2033	"Female"
57	893742	2033	"Female"
58	923559	2033	"Female"
59	962769	2033	"Female"
60	971029	2033	"Female"
61	951033	2033	"Female"
62	924449	2033	"Female"
63	894581	2033	"Female"
64	874139	2033	"Female"
65	858423	2033	"Female"
66	809802	2033	"Female"
67	707530	2033	"Female"
68	812247	2033	"Female"
69	764307	2033	"Female"
70	742279	2033	"Female"
71	717994	2033	"Female"
72	708602	2033	"Female"
73	715361	2033	"Female"
74	719207	2033	"Female"
75	696215	2033	"Female"
76	684521	2033	"Female"
77	712926	2033	"Female"
78	724993	2033	"Female"
79	730017	2033	"Female"
80	767083	2033	"Female"
81	797782	2033	"Female"
82	834972	2033	"Female"
83	884614	2033	"Female"
84	923096	2033	"Female"
85	880371	2033	"Female"
86	741230	2033	"Female"
87	504071	2033	"Female"
88	540345	2033	"Female"
89	586361	2033	"Female"
90	542727	2033	"Female"
91	513623	2033	"Female"
92	454650	2033	"Female"
93	375015	2033	"Female"
94	309512	2033	"Female"
95	292717	2033	"Female"
96	261445	2033	"Female"
97	223239	2033	"Female"
98	180158	2033	"Female"
99	144019	2033	"Female"
100	391952	2033	"Female"
0	403480	2034	"Female"
1	404811	2034	"Female"
2	406112	2034	"Female"
3	407652	2034	"Female"
4	409658	2034	"Female"
5	411886	2034	"Female"
6	413951	2034	"Female"
7	416125	2034	"Female"
8	418762	2034	"Female"
9	422195	2034	"Female"
10	426477	2034	"Female"
11	431309	2034	"Female"
12	436602	2034	"Female"
13	442484	2034	"Female"
14	449248	2034	"Female"
15	456951	2034	"Female"
16	465401	2034	"Female"
17	474133	2034	"Female"
18	483138	2034	"Female"
19	492577	2034	"Female"
20	502382	2034	"Female"
21	512585	2034	"Female"
22	522711	2034	"Female"
23	531922	2034	"Female"
24	540341	2034	"Female"
25	548700	2034	"Female"
26	552026	2034	"Female"
27	549240	2034	"Female"
28	535493	2034	"Female"
29	526891	2034	"Female"
30	540755	2034	"Female"
31	552038	2034	"Female"
32	561573	2034	"Female"
33	569646	2034	"Female"
34	572145	2034	"Female"
35	572443	2034	"Female"
36	575233	2034	"Female"
37	576653	2034	"Female"
38	577094	2034	"Female"
39	587299	2034	"Female"
40	588053	2034	"Female"
41	583094	2034	"Female"
42	593999	2034	"Female"
43	601148	2034	"Female"
44	613983	2034	"Female"
45	637147	2034	"Female"
46	660315	2034	"Female"
47	681790	2034	"Female"
48	701112	2034	"Female"
49	738767	2034	"Female"
50	756711	2034	"Female"
51	760591	2034	"Female"
52	761467	2034	"Female"
53	774572	2034	"Female"
54	788608	2034	"Female"
55	808146	2034	"Female"
56	836356	2034	"Female"
57	857076	2034	"Female"
58	892904	2034	"Female"
59	922616	2034	"Female"
60	961709	2034	"Female"
61	969857	2034	"Female"
62	949768	2034	"Female"
63	923176	2034	"Female"
64	893234	2034	"Female"
65	872596	2034	"Female"
66	856722	2034	"Female"
67	807985	2034	"Female"
68	705719	2034	"Female"
69	809922	2034	"Female"
70	761869	2034	"Female"
71	739561	2034	"Female"
72	714967	2034	"Female"
73	705194	2034	"Female"
74	711457	2034	"Female"
75	714727	2034	"Female"
76	691158	2034	"Female"
77	678789	2034	"Female"
78	706049	2034	"Female"
79	716991	2034	"Female"
80	720652	2034	"Female"
81	755661	2034	"Female"
82	784138	2034	"Female"
83	818448	2034	"Female"
84	864352	2034	"Female"
85	898593	2034	"Female"
86	853395	2034	"Female"
87	714991	2034	"Female"
88	483547	2034	"Female"
89	514987	2034	"Female"
90	555392	2034	"Female"
91	510514	2034	"Female"
92	478783	2034	"Female"
93	419542	2034	"Female"
94	342253	2034	"Female"
95	279256	2034	"Female"
96	260638	2034	"Female"
97	229324	2034	"Female"
98	192592	2034	"Female"
99	152616	2034	"Female"
100	417774	2034	"Female"
0	401858	2035	"Female"
1	403422	2035	"Female"
2	404762	2035	"Female"
3	406082	2035	"Female"
4	407627	2035	"Female"
5	409637	2035	"Female"
6	411868	2035	"Female"
7	413936	2035	"Female"
8	416112	2035	"Female"
9	418750	2035	"Female"
10	422182	2035	"Female"
11	426467	2035	"Female"
12	431299	2035	"Female"
13	436589	2035	"Female"
14	442470	2035	"Female"
15	449233	2035	"Female"
16	456932	2035	"Female"
17	465378	2035	"Female"
18	474106	2035	"Female"
19	483109	2035	"Female"
20	492540	2035	"Female"
21	502342	2035	"Female"
22	512542	2035	"Female"
23	522664	2035	"Female"
24	531874	2035	"Female"
25	540291	2035	"Female"
26	548645	2035	"Female"
27	551970	2035	"Female"
28	549185	2035	"Female"
29	535435	2035	"Female"
30	526835	2035	"Female"
31	540693	2035	"Female"
32	551970	2035	"Female"
33	561502	2035	"Female"
34	569570	2035	"Female"
35	572061	2035	"Female"
36	572355	2035	"Female"
37	575138	2035	"Female"
38	576546	2035	"Female"
39	576979	2035	"Female"
40	587178	2035	"Female"
41	587920	2035	"Female"
42	582951	2035	"Female"
43	593844	2035	"Female"
44	600972	2035	"Female"
45	613785	2035	"Female"
46	636927	2035	"Female"
47	660066	2035	"Female"
48	681513	2035	"Female"
49	700797	2035	"Female"
50	738409	2035	"Female"
51	756313	2035	"Female"
52	760157	2035	"Female"
53	760998	2035	"Female"
54	774057	2035	"Female"
55	788045	2035	"Female"
56	807522	2035	"Female"
57	835656	2035	"Female"
58	856303	2035	"Female"
59	892029	2035	"Female"
60	921639	2035	"Female"
61	960593	2035	"Female"
62	968617	2035	"Female"
63	948508	2035	"Female"
64	921835	2035	"Female"
65	891713	2035	"Female"
66	870925	2035	"Female"
67	854862	2035	"Female"
68	805982	2035	"Female"
69	703760	2035	"Female"
70	807414	2035	"Female"
71	759160	2035	"Female"
72	736530	2035	"Female"
73	711622	2035	"Female"
74	701447	2035	"Female"
75	707139	2035	"Female"
76	709667	2035	"Female"
77	685515	2035	"Female"
78	672400	2035	"Female"
79	698439	2035	"Female"
80	708006	2035	"Female"
81	710165	2035	"Female"
82	743022	2035	"Female"
83	768957	2035	"Female"
84	800103	2035	"Female"
85	841893	2035	"Female"
86	871634	2035	"Female"
87	823811	2035	"Female"
88	686474	2035	"Female"
89	461316	2035	"Female"
90	488324	2035	"Female"
91	523063	2035	"Female"
92	476549	2035	"Female"
93	442516	2035	"Female"
94	383577	2035	"Female"
95	309404	2035	"Female"
96	249193	2035	"Female"
97	229166	2035	"Female"
98	198366	2035	"Female"
99	163625	2035	"Female"
100	445805	2035	"Female"
0	399983	2036	"Female"
1	401801	2036	"Female"
2	403375	2036	"Female"
3	404733	2036	"Female"
4	406058	2036	"Female"
5	407607	2036	"Female"
6	409619	2036	"Female"
7	411854	2036	"Female"
8	413923	2036	"Female"
9	416100	2036	"Female"
10	418738	2036	"Female"
11	422172	2036	"Female"
12	426457	2036	"Female"
13	431287	2036	"Female"
14	436576	2036	"Female"
15	442456	2036	"Female"
16	449215	2036	"Female"
17	456910	2036	"Female"
18	465353	2036	"Female"
19	474078	2036	"Female"
20	483075	2036	"Female"
21	492502	2036	"Female"
22	502301	2036	"Female"
23	512498	2036	"Female"
24	522618	2036	"Female"
25	531827	2036	"Female"
26	540239	2036	"Female"
27	548591	2036	"Female"
28	551917	2036	"Female"
29	549129	2036	"Female"
30	535379	2036	"Female"
31	526778	2036	"Female"
32	540629	2036	"Female"
33	551902	2036	"Female"
34	561430	2036	"Female"
35	569490	2036	"Female"
36	571977	2036	"Female"
37	572263	2036	"Female"
38	575036	2036	"Female"
39	576436	2036	"Female"
40	576865	2036	"Female"
41	587050	2036	"Female"
42	587781	2036	"Female"
43	582805	2036	"Female"
44	593677	2036	"Female"
45	600786	2036	"Female"
46	613581	2036	"Female"
47	636696	2036	"Female"
48	659808	2036	"Female"
49	681220	2036	"Female"
50	700470	2036	"Female"
51	738036	2036	"Female"
52	755897	2036	"Female"
53	759708	2036	"Female"
54	760511	2036	"Female"
55	773525	2036	"Female"
56	787459	2036	"Female"
57	806872	2036	"Female"
58	834930	2036	"Female"
59	855494	2036	"Female"
60	891120	2036	"Female"
61	920610	2036	"Female"
62	959410	2036	"Female"
63	967378	2036	"Female"
64	947177	2036	"Female"
65	920317	2036	"Female"
66	890061	2036	"Female"
67	869093	2036	"Female"
68	852807	2036	"Female"
69	803810	2036	"Female"
70	701643	2036	"Female"
71	804621	2036	"Female"
72	756132	2036	"Female"
73	733175	2036	"Female"
74	707936	2036	"Female"
75	697294	2036	"Female"
76	702255	2036	"Female"
77	704011	2036	"Female"
78	679213	2036	"Female"
79	665317	2036	"Female"
80	689880	2036	"Female"
81	697928	2036	"Female"
82	698539	2036	"Female"
83	728936	2036	"Female"
84	752075	2036	"Female"
85	779736	2036	"Female"
86	817142	2036	"Female"
87	842017	2036	"Female"
88	791599	2036	"Female"
89	655527	2036	"Female"
90	437888	2036	"Female"
91	460424	2036	"Female"
92	488905	2036	"Female"
93	441111	2036	"Female"
94	405265	2036	"Female"
95	347407	2036	"Female"
96	276660	2036	"Female"
97	219601	2036	"Female"
98	198727	2036	"Female"
99	168995	2036	"Female"
100	477595	2036	"Female"
0	397834	2037	"Female"
1	399928	2037	"Female"
2	401755	2037	"Female"
3	403347	2037	"Female"
4	404710	2037	"Female"
5	406038	2037	"Female"
6	407589	2037	"Female"
7	409606	2037	"Female"
8	411842	2037	"Female"
9	413911	2037	"Female"
10	416089	2037	"Female"
11	418728	2037	"Female"
12	422162	2037	"Female"
13	426446	2037	"Female"
14	431274	2037	"Female"
15	436562	2037	"Female"
16	442439	2037	"Female"
17	449195	2037	"Female"
18	456886	2037	"Female"
19	465326	2037	"Female"
20	474046	2037	"Female"
21	483040	2037	"Female"
22	492464	2037	"Female"
23	502258	2037	"Female"
24	512456	2037	"Female"
25	522573	2037	"Female"
26	531777	2037	"Female"
27	540188	2037	"Female"
28	548540	2037	"Female"
29	551862	2037	"Female"
30	549075	2037	"Female"
31	535323	2037	"Female"
32	526718	2037	"Female"
33	540565	2037	"Female"
34	551834	2037	"Female"
35	561354	2037	"Female"
36	569409	2037	"Female"
37	571889	2037	"Female"
38	572164	2037	"Female"
39	574932	2037	"Female"
40	576326	2037	"Female"
41	576744	2037	"Female"
42	586916	2037	"Female"
43	587640	2037	"Female"
44	582647	2037	"Female"
45	593500	2037	"Female"
46	600594	2037	"Female"
47	613367	2037	"Female"
48	636457	2037	"Female"
49	659534	2037	"Female"
50	680914	2037	"Female"
51	700130	2037	"Female"
52	737645	2037	"Female"
53	755467	2037	"Female"
54	759239	2037	"Female"
55	760008	2037	"Female"
56	772971	2037	"Female"
57	786847	2037	"Female"
58	806196	2037	"Female"
59	834169	2037	"Female"
60	854653	2037	"Female"
61	890161	2037	"Female"
62	919517	2037	"Female"
63	958225	2037	"Female"
64	966065	2037	"Female"
65	945667	2037	"Female"
66	918665	2037	"Female"
67	888245	2037	"Female"
68	867065	2037	"Female"
69	850572	2037	"Female"
70	801457	2037	"Female"
71	699280	2037	"Female"
72	801495	2037	"Female"
73	752774	2037	"Female"
74	729470	2037	"Female"
75	703844	2037	"Female"
76	692591	2037	"Female"
77	696786	2037	"Female"
78	697684	2037	"Female"
79	672213	2037	"Female"
80	657338	2037	"Female"
81	680266	2037	"Female"
82	686735	2037	"Female"
83	685562	2037	"Female"
84	713247	2037	"Female"
85	733305	2037	"Female"
86	757254	2037	"Female"
87	789908	2037	"Female"
88	809715	2037	"Female"
89	756581	2037	"Female"
90	622842	2037	"Female"
91	413316	2037	"Female"
92	430888	2037	"Female"
93	453188	2037	"Female"
94	404621	2037	"Female"
95	367692	2037	"Female"
96	311240	2037	"Female"
97	244328	2037	"Female"
98	190882	2037	"Female"
99	169742	2037	"Female"
100	507800	2037	"Female"
0	395433	2038	"Female"
1	397781	2038	"Female"
2	399883	2038	"Female"
3	401728	2038	"Female"
4	403324	2038	"Female"
5	404691	2038	"Female"
6	406021	2038	"Female"
7	407576	2038	"Female"
8	409594	2038	"Female"
9	411831	2038	"Female"
10	413900	2038	"Female"
11	416080	2038	"Female"
12	418718	2038	"Female"
13	422151	2038	"Female"
14	426434	2038	"Female"
15	431261	2038	"Female"
16	436546	2038	"Female"
17	442419	2038	"Female"
18	449172	2038	"Female"
19	456861	2038	"Female"
20	465296	2038	"Female"
21	474012	2038	"Female"
22	483004	2038	"Female"
23	492425	2038	"Female"
24	502217	2038	"Female"
25	512414	2038	"Female"
26	522526	2038	"Female"
27	531729	2038	"Female"
28	540139	2038	"Female"
29	548488	2038	"Female"
30	551809	2038	"Female"
31	549020	2038	"Female"
32	535264	2038	"Female"
33	526658	2038	"Female"
34	540501	2038	"Female"
35	551762	2038	"Female"
36	561277	2038	"Female"
37	569325	2038	"Female"
38	571794	2038	"Female"
39	572064	2038	"Female"
40	574826	2038	"Female"
41	576210	2038	"Female"
42	576619	2038	"Female"
43	586779	2038	"Female"
44	587487	2038	"Female"
45	582480	2038	"Female"
46	593318	2038	"Female"
47	600393	2038	"Female"
48	613144	2038	"Female"
49	636203	2038	"Female"
50	659248	2038	"Female"
51	680596	2038	"Female"
52	699773	2038	"Female"
53	737241	2038	"Female"
54	755018	2038	"Female"
55	758754	2038	"Female"
56	759483	2038	"Female"
57	772393	2038	"Female"
58	786211	2038	"Female"
59	805487	2038	"Female"
60	833379	2038	"Female"
61	853765	2038	"Female"
62	889143	2038	"Female"
63	918419	2038	"Female"
64	956967	2038	"Female"
65	964575	2038	"Female"
66	944022	2038	"Female"
67	916847	2038	"Female"
68	886232	2038	"Female"
69	864858	2038	"Female"
70	848148	2038	"Female"
71	798829	2038	"Female"
72	696634	2038	"Female"
73	798024	2038	"Female"
74	749063	2038	"Female"
75	725354	2038	"Female"
76	699207	2038	"Female"
77	687321	2038	"Female"
78	690665	2038	"Female"
79	690650	2038	"Female"
80	664323	2038	"Female"
81	648368	2038	"Female"
82	669579	2038	"Female"
83	674233	2038	"Female"
84	671099	2038	"Female"
85	695793	2038	"Female"
86	712569	2038	"Female"
87	732498	2038	"Female"
88	760177	2038	"Female"
89	774568	2038	"Female"
90	719546	2038	"Female"
91	588513	2038	"Female"
92	387272	2038	"Female"
93	399963	2038	"Female"
94	416349	2038	"Female"
95	367737	2038	"Female"
96	330038	2038	"Female"
97	275445	2038	"Female"
98	212869	2038	"Female"
99	163457	2038	"Female"
100	533136	2038	"Female"
0	392858	2039	"Female"
1	395380	2039	"Female"
2	397738	2039	"Female"
3	399856	2039	"Female"
4	401706	2039	"Female"
5	403306	2039	"Female"
6	404675	2039	"Female"
7	406007	2039	"Female"
8	407565	2039	"Female"
9	409584	2039	"Female"
10	411820	2039	"Female"
11	413891	2039	"Female"
12	416071	2039	"Female"
13	418707	2039	"Female"
14	422140	2039	"Female"
15	426421	2039	"Female"
16	431246	2039	"Female"
17	436527	2039	"Female"
18	442398	2039	"Female"
19	449147	2039	"Female"
20	456833	2039	"Female"
21	465264	2039	"Female"
22	473978	2039	"Female"
23	482967	2039	"Female"
24	492387	2039	"Female"
25	502177	2039	"Female"
26	512370	2039	"Female"
27	522480	2039	"Female"
28	531683	2039	"Female"
29	540090	2039	"Female"
30	548436	2039	"Female"
31	551756	2039	"Female"
32	548962	2039	"Female"
33	535206	2039	"Female"
34	526597	2039	"Female"
35	540433	2039	"Female"
36	551689	2039	"Female"
37	561197	2039	"Female"
38	569235	2039	"Female"
39	571697	2039	"Female"
40	571963	2039	"Female"
41	574715	2039	"Female"
42	576089	2039	"Female"
43	576490	2039	"Female"
44	586632	2039	"Female"
45	587326	2039	"Female"
46	582307	2039	"Female"
47	593127	2039	"Female"
48	600183	2039	"Female"
49	612908	2039	"Female"
50	635938	2039	"Female"
51	658951	2039	"Female"
52	680263	2039	"Female"
53	699403	2039	"Female"
54	736819	2039	"Female"
55	754554	2039	"Female"
56	758248	2039	"Female"
57	758935	2039	"Female"
58	771791	2039	"Female"
59	785544	2039	"Female"
60	804751	2039	"Female"
61	832545	2039	"Female"
62	852823	2039	"Female"
63	888118	2039	"Female"
64	917252	2039	"Female"
65	955540	2039	"Female"
66	962948	2039	"Female"
67	942209	2039	"Female"
68	914830	2039	"Female"
69	884040	2039	"Female"
70	862460	2039	"Female"
71	845440	2039	"Female"
72	795884	2039	"Female"
73	693694	2039	"Female"
74	794185	2039	"Female"
75	744936	2039	"Female"
76	720688	2039	"Female"
77	694009	2039	"Female"
78	681417	2039	"Female"
79	683854	2039	"Female"
80	682716	2039	"Female"
81	655449	2039	"Female"
82	638389	2039	"Female"
83	657633	2039	"Female"
84	660289	2039	"Female"
85	654998	2039	"Female"
86	676498	2039	"Female"
87	689718	2039	"Female"
88	705449	2039	"Female"
89	727799	2039	"Female"
90	737345	2039	"Female"
91	680593	2039	"Female"
92	552088	2039	"Female"
93	359966	2039	"Female"
94	368015	2039	"Female"
95	379034	2039	"Female"
96	330694	2039	"Female"
97	292685	2039	"Female"
98	240527	2039	"Female"
99	182743	2039	"Female"
100	549034	2039	"Female"
0	390189	2040	"Female"
1	392807	2040	"Female"
2	395338	2040	"Female"
3	397712	2040	"Female"
4	399835	2040	"Female"
5	401688	2040	"Female"
6	403290	2040	"Female"
7	404663	2040	"Female"
8	405996	2040	"Female"
9	407554	2040	"Female"
10	409574	2040	"Female"
11	411811	2040	"Female"
12	413883	2040	"Female"
13	416060	2040	"Female"
14	418696	2040	"Female"
15	422128	2040	"Female"
16	426406	2040	"Female"
17	431228	2040	"Female"
18	436507	2040	"Female"
19	442375	2040	"Female"
20	449120	2040	"Female"
21	456804	2040	"Female"
22	465232	2040	"Female"
23	473942	2040	"Female"
24	482931	2040	"Female"
25	492349	2040	"Female"
26	502135	2040	"Female"
27	512328	2040	"Female"
28	522436	2040	"Female"
29	531636	2040	"Female"
30	540041	2040	"Female"
31	548385	2040	"Female"
32	551700	2040	"Female"
33	548904	2040	"Female"
34	535148	2040	"Female"
35	526533	2040	"Female"
36	540364	2040	"Female"
37	551613	2040	"Female"
38	561112	2040	"Female"
39	569142	2040	"Female"
40	571600	2040	"Female"
41	571856	2040	"Female"
42	574599	2040	"Female"
43	575966	2040	"Female"
44	576351	2040	"Female"
45	586476	2040	"Female"
46	587159	2040	"Female"
47	582126	2040	"Female"
48	592928	2040	"Female"
49	599961	2040	"Female"
50	612662	2040	"Female"
51	635662	2040	"Female"
52	658640	2040	"Female"
53	679917	2040	"Female"
54	699017	2040	"Female"
55	736382	2040	"Female"
56	754070	2040	"Female"
57	757720	2040	"Female"
58	758364	2040	"Female"
59	771160	2040	"Female"
60	784852	2040	"Female"
61	803974	2040	"Female"
62	831659	2040	"Female"
63	851874	2040	"Female"
64	887026	2040	"Female"
65	915928	2040	"Female"
66	953979	2040	"Female"
67	961154	2040	"Female"
68	940197	2040	"Female"
69	912630	2040	"Female"
70	881655	2040	"Female"
71	859780	2040	"Female"
72	842403	2040	"Female"
73	792609	2040	"Female"
74	690439	2040	"Female"
75	789912	2040	"Female"
76	740257	2040	"Female"
77	715452	2040	"Female"
78	688183	2040	"Female"
79	674841	2040	"Female"
80	676167	2040	"Female"
81	673786	2040	"Female"
82	645567	2040	"Female"
83	627228	2040	"Female"
84	644302	2040	"Female"
85	644756	2040	"Female"
86	637185	2040	"Female"
87	655218	2040	"Female"
88	664730	2040	"Female"
89	675967	2040	"Female"
90	693462	2040	"Female"
91	698139	2040	"Female"
92	639217	2040	"Female"
93	513847	2040	"Female"
94	331711	2040	"Female"
95	335588	2040	"Female"
96	341476	2040	"Female"
97	293863	2040	"Female"
98	256156	2040	"Female"
99	206997	2040	"Female"
100	578575	2040	"Female"
0	387242	2041	"Female"
1	390140	2041	"Female"
2	392766	2041	"Female"
3	395313	2041	"Female"
4	397691	2041	"Female"
5	399818	2041	"Female"
6	401672	2041	"Female"
7	403278	2041	"Female"
8	404653	2041	"Female"
9	405986	2041	"Female"
10	407544	2041	"Female"
11	409565	2041	"Female"
12	411803	2041	"Female"
13	413873	2041	"Female"
14	416049	2041	"Female"
15	418685	2041	"Female"
16	422114	2041	"Female"
17	426388	2041	"Female"
18	431209	2041	"Female"
19	436486	2041	"Female"
20	442349	2041	"Female"
21	449091	2041	"Female"
22	456774	2041	"Female"
23	465199	2041	"Female"
24	473908	2041	"Female"
25	482895	2041	"Female"
26	492309	2041	"Female"
27	502095	2041	"Female"
28	512287	2041	"Female"
29	522391	2041	"Female"
30	531590	2041	"Female"
31	539992	2041	"Female"
32	548331	2041	"Female"
33	551645	2041	"Female"
34	548845	2041	"Female"
35	535086	2041	"Female"
36	526469	2041	"Female"
37	540292	2041	"Female"
38	551532	2041	"Female"
39	561024	2041	"Female"
40	569049	2041	"Female"
41	571497	2041	"Female"
42	571745	2041	"Female"
43	574480	2041	"Female"
44	575833	2041	"Female"
45	576203	2041	"Female"
46	586315	2041	"Female"
47	586984	2041	"Female"
48	581937	2041	"Female"
49	592716	2041	"Female"
50	599729	2041	"Female"
51	612407	2041	"Female"
52	635372	2041	"Female"
53	658317	2041	"Female"
54	679555	2041	"Female"
55	698618	2041	"Female"
56	735925	2041	"Female"
57	753564	2041	"Female"
58	757169	2041	"Female"
59	757766	2041	"Female"
60	770504	2041	"Female"
61	784120	2041	"Female"
62	803149	2041	"Female"
63	830763	2041	"Female"
64	850861	2041	"Female"
65	885784	2041	"Female"
66	914477	2041	"Female"
67	952253	2041	"Female"
68	959160	2041	"Female"
69	937997	2041	"Female"
70	910232	2041	"Female"
71	878985	2041	"Female"
72	856770	2041	"Female"
73	839020	2041	"Female"
74	788977	2041	"Female"
75	686810	2041	"Female"
76	785062	2041	"Female"
77	734999	2041	"Female"
78	709575	2041	"Female"
79	681683	2041	"Female"
80	667411	2041	"Female"
81	667502	2041	"Female"
82	663829	2041	"Female"
83	634499	2041	"Female"
84	614756	2041	"Female"
85	629431	2041	"Female"
86	627549	2041	"Female"
87	617514	2041	"Female"
88	631914	2041	"Female"
89	637453	2041	"Female"
90	644642	2041	"Female"
91	657225	2041	"Female"
92	656426	2041	"Female"
93	595696	2041	"Female"
94	474193	2041	"Female"
95	302959	2041	"Female"
96	302863	2041	"Female"
97	304031	2041	"Female"
98	257738	2041	"Female"
99	220967	2041	"Female"
100	622962	2041	"Female"
0	383737	2042	"Female"
1	387193	2042	"Female"
2	390101	2042	"Female"
3	392742	2042	"Female"
4	395293	2042	"Female"
5	397674	2042	"Female"
6	399803	2042	"Female"
7	401660	2042	"Female"
8	403268	2042	"Female"
9	404643	2042	"Female"
10	405976	2042	"Female"
11	407536	2042	"Female"
12	409557	2042	"Female"
13	411793	2042	"Female"
14	413863	2042	"Female"
15	416038	2042	"Female"
16	418671	2042	"Female"
17	422098	2042	"Female"
18	426369	2042	"Female"
19	431189	2042	"Female"
20	436461	2042	"Female"
21	442323	2042	"Female"
22	449062	2042	"Female"
23	456742	2042	"Female"
24	465166	2042	"Female"
25	473875	2042	"Female"
26	482858	2042	"Female"
27	492270	2042	"Female"
28	502056	2042	"Female"
29	512245	2042	"Female"
30	522347	2042	"Female"
31	531544	2042	"Female"
32	539941	2042	"Female"
33	548278	2042	"Female"
34	551588	2042	"Female"
35	548783	2042	"Female"
36	535023	2042	"Female"
37	526402	2042	"Female"
38	540215	2042	"Female"
39	551449	2042	"Female"
40	560935	2042	"Female"
41	568951	2042	"Female"
42	571390	2042	"Female"
43	571630	2042	"Female"
44	574352	2042	"Female"
45	575691	2042	"Female"
46	576051	2042	"Female"
47	586145	2042	"Female"
48	586800	2042	"Female"
